#Digilent WaveForms Impedance Analyzer
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 1000 Hz
#Stop: 3000 Hz
#Steps: 2001
#Resistor: 1000 ¦¸
#Average: 1
#ProbeResistance: 1.041e+06 ¦¸
#ProbeCapacitance: 4.5e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.48591 V
#Offset: -0.000257542 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.5047 V
#Offset: -0.000259064 V
#Attenuation: 1 X

Frequency (Hz)	Trace < (deg)	Trace th (deg)	Trace |Z| (Ohm)	Trace Rs (Ohm)	Trace Xs (Ohm)
2250.888833186172	6.833109995709059	6.777373024447549	252.3441669745493	250.5808339327058	29.77959488758884
2252.125599903134	10.34983535517259	10.29406775885914	254.7742368001727	250.6732748464046	45.52824414459011
2253.363046170276	13.76977449829561	13.7139762601031	257.7933439520584	250.4439956805665	61.11639071097571
2254.601172360983	17.08956950115913	17.03374060425119	262.0701954076342	250.5738093461873	76.76948215753536
2255.839978848841	20.22588068387592	20.17002111140694	266.9428799294456	250.5722246933761	92.04380129720116
2257.079466007647	23.2973142054994	23.2414239406145	272.6747481462731	250.5472701292501	107.5991807934151
2258.319634211398	26.2125988450484	26.15667787088346	279.4118999733858	250.7978698653355	123.1723926768802
2259.560483834301	28.99143948470981	28.93548778439143	286.5599231239494	250.7872220802928	138.6447214359554
2260.802015250765	31.65395037236552	31.59796792901102	294.1889292305414	250.5741017596784	154.1419657625491
2262.044228835407	34.16713864199019	34.11112543870763	302.6366871404085	250.5684859491394	169.718585465698
2263.28712496305	36.54859884903404	36.49255486892221	311.95744334558	250.793240905162	185.5268087770502
2264.53070400872	38.77914831062882	38.72307353677719	321.4585871778095	250.7950954260806	201.0906347410949
2265.774966347652	40.83819881917534	40.78209323466409	331.165248433076	250.7580722870301	216.3118372919836
2267.019912355287	42.82002046716546	42.76388405506553	341.664293366725	250.8355740166145	231.9827669667275
2268.265542407271	44.72259185051183	44.66642459388478	352.3970156150244	250.6288248984044	247.7273677743754
2269.511856879457	46.45064218507976	46.39444406697791	363.4022460496284	250.6348089332277	263.1413783214626
2270.758856147905	48.0879157850334	48.0316867884997	374.8968791829466	250.7008596489652	278.7413657718973
2272.006540588879	49.62900171454837	49.57274182261651	386.6969320426323	250.7660484938214	294.3652597946615
2273.254910578855	51.09442798782243	51.03813718351671	398.6475220350133	250.6707451347932	309.9742317648743
2274.503966494511	52.46735100417386	52.41102927050932	410.844229582229	250.6119558829448	325.5558762325451
2275.753708712734	53.73833025168653	53.68197757166885	423.3606511090987	250.7423966164071	341.1194679970353
2277.004137610617	54.94465633233052	54.88827268895604	435.9892756431587	250.7691284229456	356.6531826660774
2278.255253565463	56.06708710982593	56.01067248608165	448.6950908043966	250.8378165770738	372.031818917162
2279.507056954777	57.16032139387239	57.10387577273593	461.9084408909091	250.87062814489	387.8444735979344
2280.759548156278	58.17171009594166	58.11523346038137	474.8689046585031	250.8317371339367	403.2169592885921
2282.012727547889	59.14558231971711	59.08907465269188	488.265776262077	250.8245028984906	418.9159068530744
2283.266595507738	60.05832245851549	60.00178374297491	501.6842976028673	250.8286226362733	434.4791554582018
2284.521152414166	60.92449874175285	60.86792896063714	515.3730113440779	250.8961539547922	450.178254419909
2285.776398645719	61.74180637348997	61.68520550972996	528.9574359328332	250.8927337430267	465.6702751771772
2287.032334581152	62.5109565485127	62.45432458502984	542.4614423695137	250.8643206287335	480.9693431946544
2288.288960599427	63.26765746219566	63.21099438190203	556.5267007733964	250.8300655227955	496.7959811668685
2289.546277079715	63.96419620285278	63.90750198865106	570.4990604792825	250.9178000974591	512.3567464199098
2290.804284401395	64.62172801783025	64.56500265261373	584.7591017959597	251.1463315746699	528.0802280618008
2292.062982944056	65.26462105625154	65.20786452290407	598.8611717191013	251.1189431966107	543.6671586187567
2293.322373087492	65.86861526806111	65.81182754945723	613.026078386208	251.1780786613062	559.205280359179
2294.582455211711	66.45693352859426	66.40011460759904	627.0848773415754	251.0516745389666	574.637712042709
2295.843229696923	67.01899198986108	66.96214184933017	641.5808610967875	251.0757833637225	590.4125272502172
2297.104696923553	67.53052406337483	67.47364268615445	655.8603496753524	251.2656070128541	605.8204296726361
2298.366857272233	68.04949411079178	67.99258147971877	670.5460484663159	251.2714675863557	621.6869410650266
2299.629711123802	68.52886146848101	68.47191756638276	684.765377117764	251.2795916827204	636.9946534336053
2300.893258859311	68.98335664088296	68.92638145057738	699.5393839440289	251.5314160965968	652.7536261141965
2302.15750086002	69.45716990781787	69.4001634121135	714.0073227539882	251.2156072128986	668.3540795409067
2303.422437507396	69.8797774651909	69.82273964688682	728.49872737576	251.2779342896651	683.790754198403
2304.688069183121	70.26522949275866	70.20816033464443	743.2049130159216	251.6520910701344	699.3030586169579
2305.954396269079	70.66929076419454	70.61219024905034	757.9328348424278	251.6037206273609	714.9529704104655
2307.221419147371	71.05487355396191	70.99774166455845	772.4596072326358	251.5170365352166	730.364994464097
2308.489138200303	71.41589490987946	71.35873162897794	787.3019002941137	251.6546553347636	745.9988047276375
2309.757553810396	71.78611277297487	71.72891808332704	802.2358874955888	251.5115610907128	761.7902295406182
2311.026666360375	72.11857258548463	72.06134646983278	817.0135882041723	251.638978636556	777.2959717771653
2312.29647623318	72.43700518402142	72.37974762509835	831.6198486723313	251.7369805084018	792.6033467947909
2313.56698381196	72.74747632392513	72.69018730445416	846.7694585499468	251.9464177757313	808.4191477834668
2314.838189480074	73.05355930639529	72.99623880909022	861.5130010607663	251.93610723347	823.8524436261469
2316.110093621093	73.3450204910512	73.28766849861634	876.2180832828461	251.9711083660542	839.2071794382165
2317.382696618797	73.62260015712869	73.56521665225887	891.3367473290094	252.1803697300477	854.9188606305717
2318.655998857178	73.90701199881302	73.84959696419352	905.9422894409597	251.9966737536128	870.1891220962503
2319.930000720438	74.18167475144141	74.12422816974805	921.1615691302932	251.986060270481	886.0257681760421
2321.204702592992	74.42607892367279	74.36860077757183	936.1446308305183	252.2419356175106	901.5213673278848
2322.480104859465	74.6764529765484	74.6189432486966	951.1625359660892	252.2838321417072	917.0948903277877
2323.756207904692	74.93365700449792	74.87611567754249	966.3080096298163	252.116478434482	932.8389200588344
2325.033012113722	75.1601719196312	75.10259897620983	981.3762552469681	252.3009982809565	948.3899834081942
2326.310517871814	75.39149732485679	75.33389274759762	996.1303088828234	252.2059720755718	963.6740838708931
2327.588725564439	75.60470545165231	75.54706922317393	1011.08355633932	252.3508585452843	979.0857991469516
2328.86763557728	75.81518783444237	75.75751993735385	1026.415206058806	252.5249112558541	994.8664957791893
2330.147248296233	76.03089372789248	75.9731941447933	1041.495686989438	252.4333736409117	1010.440823546767
2331.427564107403	76.2316674573328	76.17393617081291	1056.550303514961	252.4893216905824	1025.937467046498
2332.708583397109	76.42726974454419	76.36950673718395	1071.752005601352	252.5683971175225	1041.56688037207
2333.990306551883	76.61260845001185	76.55481370438204	1086.863683050609	252.712120879071	1057.07580120592
2335.272733958469	76.80840948009623	76.75058297875809	1101.753819783241	252.5114943726257	1072.426885440992
2336.555866003822	76.99146627671863	76.93360800222381	1116.925952868427	252.5145782199295	1088.007340038409
2337.839703075112	77.17181748614857	77.11392742103908	1132.315809052981	252.5213324660327	1103.798925566105
2339.12424555972	77.3466278979696	77.28870602477791	1147.159218519151	252.4191874809886	1119.04371068556
2340.409493845239	77.51001357470193	77.45205987595094	1162.529412388684	252.5669755467073	1134.761894642205
2341.695448319478	77.68152766070959	77.62354211891251	1177.643822239099	252.4091188067128	1150.275883777946
2342.982109370457	77.82874355342575	77.77072615108627	1193.224068467391	252.7536801648643	1166.147183992222
2344.269477386409	77.98252972068909	77.92448044030122	1208.066966843616	252.7285420031688	1181.335718767398
2345.557552755781	78.13634055238647	78.07825937643463	1223.690121669841	252.7843514184069	1197.295947354006
2346.846335867234	78.29083274538227	78.23271965634127	1238.596565085578	252.5956935858597	1212.566231850314
2348.135827109641	78.45124377262709	78.39309875296209	1254.095048413467	252.3187932626837	1228.450087313945
2349.42602687209	78.58930921473559	78.53113224690209	1268.981606225547	252.3185324177562	1243.64370908123
2350.716935543882	78.70724721741134	78.64903828385526	1284.424688556288	252.7982503761808	1259.301324218973
2352.008553514532	78.84449949768643	78.78625858084401	1299.618548750323	252.7363136983736	1274.806937537622
2353.300881173771	78.99037707748774	78.93210415978557	1314.667227401118	252.3794221305234	1290.214922440291
2354.59391891154	79.12673957095595	79.06843463481096	1330.292288429586	252.2718332360076	1306.153319794796
2355.887667117999	79.25420976928248	79.19587279710197	1345.422312055921	252.2021993989543	1321.573020455635
2357.182126183518	79.38432324561802	79.3259542197996	1361.087019165214	252.1025601717438	1337.535858545445
2358.477296498684	79.47848016507064	79.42007906800222	1376.019117169175	252.64656827232	1352.626453369612
2359.773178454298	79.61195296640184	79.55351978046171	1391.6949238648	252.3379363587777	1368.627168729763
2361.069772441378	79.72590249666192	79.66743720421866	1406.908889697991	252.3450856983077	1384.093415068198
2362.367078851152	79.84601256225723	79.78751514566972	1422.261360164141	252.165792989071	1399.72846990484
2363.665098075066	79.9354404667743	79.87691090839175	1437.494132734565	252.6589246641258	1415.115843114573
2364.963830504782	80.04125956791589	79.9826978500778	1453.207060838945	252.7789181467942	1431.053311450242
2366.263276532175	80.15984175380227	80.10124785883842	1468.83795616866	252.5044743736047	1446.971468931933
2367.563436549337	80.25054767923447	80.19192158946497	1483.863640374511	252.7738487792435	1462.175326217354
2368.864310948575	80.35286843837221	80.29421013610744	1499.363024263796	252.7760922019021	1477.901798409019
2370.165900122409	80.45796634461504	80.39927581215562	1514.962331142013	252.667249423515	1493.743661358266
2371.46820446358	80.53862158950324	80.47989880914012	1530.267098051442	253.0964091154787	1509.191703883782
2372.771224365039	80.65859274932103	80.59983770333541	1545.430875065812	252.4133035700013	1524.678364045204
2374.074960219958	80.73837430772355	80.67958697838689	1560.716224541564	252.7664240292644	1540.111771408404
2375.379412421721	80.82926064389193	80.77044101346597	1576.750949753203	252.8957653713537	1556.337781268855
2376.684581363931	80.92470268994822	80.86585074068493	1592.172754453874	252.7519390255299	1571.982995246473
2377.990467440404	81.00203540488215	80.94315111902374	1607.084380464784	252.9781791389722	1587.048281185361
2379.297071045177	81.09735290682701	81.03843626660596	1622.781715239937	252.783709331904	1602.972517423014
2380.6043925725	81.16802886855281	81.10907985619183	1638.016229758283	253.1616639129865	1618.334434187306
2381.91243241684	81.25611906075002	81.19713765846203	1654.005238622452	253.1210312584945	1634.522276668369
2383.221190972881	81.3403743836392	81.28136057362738	1669.60967420332	253.0834221730493	1650.316710699645
2384.530668635527	81.40630285064037	81.34725661509809	1684.806768540662	253.4715552780861	1665.630816833471
2385.840865799893	81.48460759260918	81.42552891372004	1700.410458837418	253.522314365599	1681.404818787667
2387.151782861316	81.54844432434061	81.48933318427845	1715.800814774005	253.9274274088605	1696.906979651111
2388.463420215347	81.65396565763773	81.59482203856655	1731.210079722417	253.0551858476463	1712.615372186093
2389.775778257758	81.7162636519723	81.65708753604632	1746.592095514117	253.4257613244399	1728.108599483702
2391.088857384535	81.78419205450716	81.7249834238708	1761.508324729141	253.5245774284791	1743.168628311609
2392.402657991883	81.84849113533261	81.78924997212043	1776.856539932204	253.7611206090217	1758.642788393111
2393.717180476224	81.91968734319377	81.86041362953061	1792.372037861516	253.7733856762019	1774.315809215
2395.0324252342	81.98245338379772	81.92314710179851	1807.989337695085	254.024775827842	1790.054987558965
2396.348392662667	82.05782059726073	81.99848172903063	1823.310164861263	253.8035749440064	1805.559110810845
2397.665083158704	82.12606705900441	82.06669558663872	1838.85877076989	253.7997985118322	1821.25979506294
2398.982497119604	82.18706308526954	82.1276589908537	1854.509265301704	254.0054041445314	1837.031809674301
2400.30063494288	82.23371024312655	82.17427350873622	1870.023240831592	254.6231431222315	1852.607345401838
2401.619497026264	82.30411692962129	82.24464753732222	1885.575704680044	254.4461747178079	1868.328900983742
2402.939083767704	82.37085170738408	82.31134963923219	1900.753019800347	254.3015190795802	1883.664720610851
2404.259395565371	82.4220868707925	82.3625521088339	1916.151211520571	254.664562116628	1899.152818025368
2405.58043281765	82.49494020609468	82.43537273236551	1930.923722014566	254.1953290344554	1914.118897805371
2406.902195923149	82.55332571754023	82.49372551406682	1946.71758626385	254.3089944001946	1930.035309530919
2408.224685280692	82.61573904489322	82.55610609369205	1962.097144877621	254.2000277825579	1945.560986402703
2409.547901289323	82.6710111988272	82.61134548190483	1977.924951813752	254.3596204261268	1961.501541805183
2410.871844348308	82.7297407653638	82.6700422647169	1992.987804461697	254.271790045006	1976.700848768059
2412.196514857126	82.78205706118618	82.72232575880155	2008.741912509173	254.4636075834367	1992.559244661657
2413.521913215483	82.83104336472429	82.77127924257881	2024.022091006286	254.6837864087346	2007.93465875311
2414.848039823299	82.8982282840587	82.83843132411937	2039.452876380837	254.2539837227583	2023.54217814682
2416.174895080716	82.93558768733961	82.87575787156352	2055.25511684272	254.8954653284064	2039.387627956784
2417.502479388096	83.00860741411114	82.94874472444545	2070.475103790358	254.1657260520923	2054.815548684628
2418.830793146021	83.0536856760811	82.99379009446307	2085.974905602293	254.4407902492015	2070.398800004448
2420.159836755292	83.1024016292362	83.04247313759313	2101.340998518197	254.5428726405101	2085.867186098235
2421.489610616932	83.16575277229785	83.10579135254714	2116.971956755624	254.1138876173054	2101.665148830744
2422.820115132183	83.21301835690433	83.15302399095346	2132.058169449006	254.1798109767156	2116.85253657549
2424.151350702507	83.26437642404096	83.20434909378746	2147.923171250259	254.1607329971823	2132.832921584835
2425.483317729587	83.30102012645536	83.24095981378677	2162.84941766851	254.5545796207247	2147.817396685093
2426.816016615328	83.34814212551557	83.28804881230951	2178.432132585263	254.6105677574555	2163.50179456043
2428.149447761855	83.39342266538735	83.33329633351151	2194.181885308145	254.7303765393738	2179.345447854129
2429.483611571514	83.44308811743835	83.3829287487504	2209.868944114484	254.650093988385	2195.147849187696
2430.818508446871	83.48670024495614	83.42650782130382	2225.346067367486	254.7521780026562	2210.716274728813
2432.154138790716	83.53230863679154	83.4720831400126	2241.036994076834	254.7774660746009	2226.507411081655
2433.490503006055	83.58792692860801	83.52766834053024	2256.496435518901	254.3599528285902	2242.114443534617
2434.827601496122	83.63452284559557	83.57423114803676	2271.57727187976	254.2255451603792	2257.306508719762
2436.165434664369	83.66450364022921	83.60417881499718	2287.416421858098	254.8100744660733	2273.179648188127
2437.504002914468	83.71621989650795	83.65586192540047	2303.541471038029	254.5412887255997	2289.434873746348
2438.843306650317	83.77396296547751	83.7135718302824	2318.60495846619	253.8846122121072	2304.663002936853
2440.183346276033	83.81105677705074	83.75063245954581	2334.404174938075	254.1136719857127	2320.532071245354
2441.524122195956	83.85391059970246	83.79345308165549	2349.80224845553	254.044057555663	2336.029157281073
2442.865634814648	83.89196409394154	83.83147335711031	2365.234288949721	254.1520846006323	2351.539912380108
2444.207884536894	83.94021120595947	83.87968723209171	2380.851791831044	253.8382802756269	2367.281432811022
2445.550871767699	83.97250870001173	83.9119514708452	2396.427652253465	254.15710691039	2382.912012117106
2446.894596912294	84.00114007799401	83.94054957525631	2412.368769555496	254.6504394267546	2398.890625690646
2448.239060376131	84.04648997089674	83.98586617630559	2427.437608264985	254.3318394096496	2414.07718548553
2449.584262564882	84.08670039035725	84.02604328562022	2443.300736971441	254.2899483067762	2430.031916143351
2450.930203884448	84.12811584729602	84.06742541411063	2459.16695484002	254.1746821233802	2445.996186167226
2452.276884740948	84.16620922318275	84.10548544323653	2474.301332617429	254.1040771779717	2461.218844912804
2453.624305540727	84.19415623971663	84.13339909468699	2490.979534815272	254.609701656338	2477.933199804018
2454.97246669035	84.2125311803083	84.15174065186261	2505.87101162913	255.3338068748461	2492.828548855697
2456.321368596609	84.27138359207548	84.210559661871	2521.306153388311	254.3315595165799	2508.445769186096
2457.671011666517	84.31142699017492	84.2505696398589	2537.254120074049	254.1774734055384	2524.490499456458
2459.021396307312	84.32576871371852	84.26487792492807	2552.775937843981	255.0981233740466	2539.998018953215
2460.372522926456	84.370283284748	84.30935903911013	2568.204507026602	254.6559936907699	2555.547830659625
2461.724391931633	84.38521263121756	84.32425491034925	2583.926003378159	255.5464211609929	2571.258372386104
2463.077003730753	84.4201768022001	84.35918558770817	2599.483640519249	255.5079808824451	2586.895991150898
2464.430358731949	84.45675321445644	84.39572848793763	2615.844935585748	255.4558190298139	2603.341516504013
2465.784457343579	84.49900908114773	84.43795082418869	2630.851412348184	254.9917814156682	2618.464883336208
2467.139299974225	84.52035448747093	84.45926268164811	2646.533206405645	255.5319255486631	2634.168075053894
2468.494887032693	84.5483457757243	84.48722040260412	2661.691821286781	255.7027959045524	2649.380952538071
2469.851218928015	84.58934027528207	84.52818131642077	2677.243517634742	255.2916307010852	2665.043908833629
2471.208296069445	84.59890487113455	84.53771230807826	2693.286653663846	256.375459690094	2681.056624257028
2472.566118866466	84.63351464840392	84.57228846268862	2708.302925199354	256.1778682442651	2696.159793941228
2473.924687728782	84.65916420490575	84.59790437805727	2723.668777836232	256.4190519888353	2711.571662548688
2475.284003066326	84.68846602166168	84.6271725351957	2739.94583962523	256.5579995970871	2727.907842454057
2476.644065289251	84.73875009166413	84.67742292708621	2755.110954521307	255.5721917952627	2743.231529875718
2478.004874807941	84.75537907103887	84.69401820984433	2770.294631213059	256.1817286852357	2758.424054712354
2479.366432033001	84.7803050115935	84.71891043526756	2786.926020755241	256.5140890791335	2775.09588433743
2480.728737375265	84.81131436334076	84.74988605335845	2802.093028609544	256.4015970309333	2790.337535500355
2482.091791245791	84.8353193105699	84.77385724839608	2817.693998430565	256.6552086593175	2805.980679309761
2483.455594055863	84.86030978597228	84.79881395306158	2832.70906266484	256.7941281912713	2821.045446183028
2484.82014621699	84.89414182741804	84.83261220521497	2849.065332990328	256.6031141330085	2837.48623141409
2486.18544814091	84.92169097252605	84.86012754246485	2864.217402869491	256.5978643561388	2852.700276388727
2487.551500239584	84.95181187834291	84.8902146218477	2880.262802596921	256.5288970820812	2868.816260582982
2488.918302925201	84.97573925120383	84.91410814968847	2895.107208273178	256.6484612007214	2883.708951118094
2490.285856610178	85.00060042966037	84.93893546452846	2910.61603623536	256.7670217367474	2899.268253704524
2491.654161707155	85.02241961673332	84.96072076937837	2926.461781093846	257.0564971468439	2915.150169970247
2493.023218629001	85.0467300501479	84.98499730195311	2942.675795609928	257.2386830260969	2931.410769241241
2494.393027788812	85.07050304451494	85.00873637685328	2957.766082338454	257.3370171042269	2946.550162047079
2495.76358959991	85.11049527095274	85.04869466518697	2972.731462807694	256.573667688558	2961.638449070989
2497.134904475844	85.14588918428912	85.08405462177176	2988.720828610809	256.1160466323097	2977.726777598898
2498.506972830393	85.16338756294616	85.10151902501948	3003.665012116045	256.4844812848764	2992.694307120275
2499.879795077558	85.18378535637743	85.12188282437346	3019.87074311806	256.7988924096331	3008.932307978631
2501.253371631573	85.20975158869979	85.14781504394026	3035.227232709619	256.73595054833	3024.349683134895
2502.627702906897	85.23662287786158	85.17465230165797	3050.532045723919	256.6067422882935	3039.720174917544
2504.002789318215	85.25743905394395	85.19543442759753	3066.333794871377	256.8276797192573	3055.559275239202
2505.378631280443	85.30162145751667	85.23958276231839	3081.260997984576	255.7119915923446	3070.631973235605
2506.755229208725	85.31838643123534	85.25631364846588	3096.881961163152	256.107156906156	3086.273968000763
2508.13258351843	85.34523372428731	85.28312683521699	3113.008709337886	255.9889542568231	3102.465612978173
2509.510694625159	85.35145396600342	85.2893129518924	3128.787037894824	256.9497712673495	3118.218264256741
2510.889562944737	85.38241941746621	85.32024425956429	3144.578473445849	256.5547197077106	3134.095316268273
2512.269188893221	85.41573349265155	85.35352417219822	3160.308077750732	256.0084709110168	3149.921714760278
2513.649572886897	85.44585488362085	85.38361138184527	3175.910222446805	255.6100696152961	3165.607245593391
2515.030715342276	85.45202349185222	85.38974578997329	3191.249671931869	256.5040842330168	3180.924413339154
2516.412616676102	85.49144045838375	85.42912853761004	3207.893068865615	255.6439363086487	3197.690435158581
2517.795277305344	85.49881421349106	85.43646805502077	3223.164840484334	256.4494045082952	3212.946512449552
2519.178697647204	85.51844363882407	85.45606322384513	3238.111482159417	256.5346871540934	3227.933692810218
2520.562878119112	85.55994503928734	85.49753034897732	3254.816063283869	255.5097864685343	3244.771541238229
2521.947819138725	85.57233089820338	85.50988191372946	3269.258628385287	255.9409547006692	3259.224786199712
2523.333521123932	85.59169488670138	85.52921158922047	3285.245087463924	256.0875445355577	3275.248762191904
2524.71998449285	85.60676637935897	85.54424875001759	3302.056389602847	256.5340094047481	3292.076351200821
2526.107209663829	85.61691048518145	85.55435850511574	3316.782964837654	257.0946281495878	3306.803832708237
2527.495197055445	85.65211969740622	85.58953334774199	3332.278062375275	256.2560684105098	3322.410256484034
2528.883947086505	85.65560191068364	85.59298117253634	3348.424364442942	257.2968396492356	3338.524233954523
2530.273460176047	85.69567549556956	85.63302035004421	3363.9503498719	256.1459814554236	3354.184132182894
2531.66373674334	85.70953309299207	85.64684352118337	3379.48633578186	256.5159850151911	3369.736999109573
2533.05477720788	85.73188264251232	85.66915862550451	3395.624879952605	256.4222572170891	3385.929111980467
2534.446581989398	85.76181697476194	85.69905849362894	3412.130973038939	255.893147714155	3402.522075479394
2535.839151507851	85.75854726946169	85.69575430526699	3426.74643660419	257.1862960426225	3417.081554471212
2537.232486183432	85.78915749125026	85.72633002504692	3442.888527394177	256.5656603937376	3433.31552205287
2538.626586436559	85.81407112843782	85.75120914126853	3457.958637433095	256.1913193718727	3448.455298546966
2540.021452687886	85.81196442707294	85.74906789996997	3473.96665276523	257.5067834197026	3464.40969878242
2541.417085358295	85.83208684645136	85.76915576043652	3489.706392417081	257.4533484487845	3480.196614941338
2542.813484868902	85.84710825520305	85.78414259128776	3505.951096084015	257.7372428533521	3496.464586089648
2544.21065164105	85.86755460302008	85.80455434220531	3521.234830134722	257.6097446235877	3511.798961846887
2545.608586096319	85.88686726868232	85.8238323919586	3536.62648700663	257.5490031549683	3527.236229623803
2547.007288656517	85.89713882013503	85.83406930848246	3552.661721260386	258.0836773121966	3543.275055822484
2548.406759743684	85.91843341070337	85.85532924509161	3568.471992220069	257.9115950692965	3559.139498304033
2549.806999780092	85.94723620064977	85.88409736203798	3584.168306657566	257.2511162684091	3574.924378728482
2551.208009188248	85.95524292003664	85.89206938937355	3599.500443520584	257.8520308665953	3590.252884280278
2552.609788390886	85.9772552975784	85.91404705580227	3614.855271485607	257.5689293032767	3605.667328033029
2554.012337810977	85.99361793059006	85.93037495862866	3630.668697899076	257.6636489097004	3621.514136094834
2555.415657871721	86.00138468436889	85.93810696313952	3646.330072777094	258.2842855181713	3637.17090985466
2556.819748996553	86.02587468942286	85.96256219983236	3661.433185237256	257.7952129193256	3652.346451002768
2558.224611609139	86.04016638011271	85.97681910305738	3677.446802471945	258.0099083702137	3668.384640709577
2559.630246133378	86.05814257695472	85.9947604933204	3694.41791098709	258.0465840780049	3685.394912552505
2561.036652993404	86.05721861138588	85.99380170204789	3709.479159233468	259.1605006074184	3700.415039926244
2562.443832613581	86.07963869502903	86.01618694085219	3725.176922510695	258.8053395737633	3716.175843554011
2563.851785418507	86.09755894110289	86.03407232294153	3740.101403752244	258.6775153867226	3731.14519328622
2565.260511833014	86.11838766426484	86.05486616296271	3756.230844666426	258.4331120963968	3747.330047513245
2566.670012282168	86.13315980009614	86.06960339648653	3772.161299230265	258.5611868380283	3763.289382982854
2568.080287191269	86.15076260564216	86.08717128054775	3787.213846611869	258.4344504939797	3778.385945713665
2569.491336985846	86.15347808799577	86.08985182222879	3802.82010984717	259.3219034324514	3793.967967479196
2570.903162091668	86.20109582109009	86.13743459545221	3818.960818921144	257.2583083614429	3810.286065275659
2572.315762934735	86.20089276136066	86.13719655664295	3833.907061314801	258.2810305657698	3825.197284330492
2573.72913994128	86.2122031927138	86.1484719896968	3849.451669539585	258.5724023197261	3840.757538413444
2575.143293537773	86.20563165288338	86.14186543233708	3865.446815613557	260.0915174703221	3856.686594328994
2576.558224150916	86.24061720570769	86.17681594839152	3881.59743611659	258.8157696226183	3872.959211437881
2577.973932207646	86.26378392178219	86.199947608445	3896.569119367154	258.2443889278969	3888.002152467637
2579.390418135135	86.25648662070896	86.19261523208901	3912.745932361999	259.8161313304383	3904.110181477445
2580.807682360789	86.27391601917223	86.2100095359972	3927.615584236838	259.6137566694136	3919.02601099917
2582.225725312252	86.30040367309526	86.23646207608226	3945.223892337993	258.960167798591	3936.715787578305
2583.644547417397	86.30955957502326	86.2455828448788	3958.703949285702	259.2161636980708	3950.208088008512
2585.064149104338	86.33208882031857	86.26807693773854	3975.38493245375	258.7510447621478	3966.955162087769
2586.48453080142	86.35529553657884	86.29124848224853	3990.262437993921	258.109056110415	3981.905830029005
2587.905692937226	86.35311126066185	86.28902901525596	4004.833260487937	259.2063760236085	3996.43609969422
2589.327635940573	86.37547686194988	86.31135940613245	4022.472578376099	258.7836060031525	4014.139595112715
2590.750360240515	86.37916256485705	86.31500987928155	4038.962376056282	259.5876673148979	4030.611779640433
2592.173866266341	86.40085530094206	86.33666736625126	4052.554383486792	258.9325430407853	4044.273849441015
2593.598154447574	86.42069535071656	86.35647214754268	4068.792885803466	258.5665252156248	4060.568790157705
2595.023225213977	86.43235991928509	86.36810142824963	4085.184147919041	258.7806726299275	4076.979529735491
2596.449078995545	86.44963270626604	86.3853389079799	4100.884101317756	258.5439161245693	4092.725919955515
2597.875716222512	86.45670619873236	86.39237707379577	4116.858881363799	259.0463530361178	4108.700772268854
2599.303137325349	86.47497703678499	86.4106125657875	4132.348143991875	258.708381812881	4124.241888678797
2600.73134273476	86.49411734662054	86.4297175101411	4148.1123696783	258.3148465082532	4140.061554077613
2602.160332881689	86.49293347282017	86.42849825142697	4162.770242711139	259.3160463676735	4154.685461222979
2603.590108197314	86.51899488276698	86.4545242570176	4179.421444232524	258.4585201250232	4171.422155798363
2605.020669113054	86.54693755905194	86.48243150949325	4195.757105476475	257.4289684469096	4187.852434644837
2606.452016060561	86.54748258699424	86.48294109416244	4210.881186341561	258.3195195320091	4202.950319872228
2607.884149471725	86.55663754867504	86.49206059309563	4226.43829312009	258.6024428353905	4218.519340018654
2609.317069778675	86.56782420515512	86.50321176734286	4242.679300857553	258.7719909510964	4234.78036108419
2610.750777413777	86.58500124027483	86.52035330073383	4258.216687914954	258.4480595518783	4250.366332653137
2612.185272809632	86.60127941401346	86.53659595323711	4274.78315308538	258.2439190329945	4266.975636699261
2613.620556399083	86.61937103743716	86.55465203590808	4289.569685199857	257.787837506106	4281.816613894099
2615.056628615207	86.62491392518521	86.56015936337538	4306.132283098334	258.3700277482884	4298.374130796786
2616.493489891321	86.6306907731711	86.56590063154168	4322.834126204972	258.9397601435778	4315.071851464248
2617.93114066098	86.66335423934161	86.59852849834309	4337.672208681417	257.3628147641877	4330.030550878801
2619.369581357975	86.63290029033423	86.56803893040635	4353.104922499571	260.590826932859	4345.298020528448
2620.80881241634	86.65615177646563	86.59125477803734	4369.308740074459	259.7935798657667	4361.578402591381
2622.248834270342	86.68073481925033	86.61580216273987	4384.182631241708	258.8029348478366	4376.537259637534
2623.689647354491	86.67397173048526	86.60900339630008	4400.954282523942	260.3142916612956	4393.248805431204
2625.131252103532	86.70353097212077	86.63852694065757	4415.727989446494	258.916748638124	4408.130646210005
2626.573648952453	86.69932059172756	86.63428084337228	4432.171478005343	260.2088097949684	4424.526571933901
2628.016838336478	86.71756129651163	86.65248581163944	4447.738908209558	259.7119744917592	4440.149894531348
